faction_id|type_id|type_name|subtype_id|subtype_name|line|name|description|legend|ability_type|is_reaction|condition|keywords|ability_phase|points_type|points|
KB|000000789|Big Waaagh!|000002526|Manifestation Lore|2|SUMMON FOOT OF GORK|<b>Declare:</b> If there is not a friendly <a href="/aos4/factions/kruleboyz/Foot-of-Gork"><b>Foot of Gork</b></a> on the battlefield, pick a friendly <span class="tooltip00482" data-tooltip-content="#tooltip_content00482" data-tooltip-anchor="#tooltip_content00482"><span class="kwb">BIG</span> <span class="kwb">WAAAGH!</span> <span class="kwb">WIZARD</span></span> to cast this spell, then make a <a href="/aos4/the-rules/the-core-rules/#Spells">casting roll</a> of 2D6.<br><br><b>Effect:</b> Set up a <b>Foot of Gork</b> wholly within 12" of the caster, <a href="/aos4/the-rules/the-core-rules/#Visibility">visible</a> to them and more than 9" from all enemy units. A <b>Foot of Gork</b> has 2 parts that must be set up within 9" of each other.|Stamping a furiously belligerent beat, the shaman dares Gork himself to stomp the battlefield flat.|Special|false|Your Hero Phase|Spell, Summon|Hero Phase|Spell|7|
KB|000000789|Big Waaagh!|000002525|Artefacts of Power|2|DA SNEAKY STAB-SLAB|<b>Effect:</b> Each time you make an unmodified <a href="">save roll</a> of 6 for a combat attack that targets this unit, inflict 1 <a href="/aos4/the-rules/the-core-rules/#Mortal-Damage">mortal damage</a> on the attacking unit after the <a href="/aos4/the-rules/the-core-rules/#Fight-Abilities"><span class="kwb">FIGHT</span> ability</a> has been resolved.|This simple slab of metal is bound by kunnin’ enchantments that turn the force of an enemy’s blows back against them.|Offensive|false|Passive||Defensive reaction|||
KB|000000789|Big Waaagh!|000002524|Battle Traits|2|NOTORIOUS BOSSES|<b>Declare:</b> Pick up to 1 friendly <span class="tooltip00473" data-tooltip-content="#tooltip_content00473" data-tooltip-anchor="#tooltip_content00473"><span class="kwnon">non-</span><span class="kwb">UNIQUE</span> <span class="kwb">BIG</span> <span class="kwb">WAAAGH!</span> <span class="kwb">IRONJAWZ</span> <span class="kwb">HERO</span></span> and up to 1 friendly non-<span class="kwb">UNIQUE</span> <span class="kwb">BIG</span> <span class="kwb">WAAAGH!</span> <span class="kwb">KRULEBOYZ</span> <span class="kwb">HERO</span> that do not have a heroic trait to be the targets.<br><br><b>Effect:</b> Give each target 1 heroic trait from the Big Waaagh! heroic traits.<br><br><b>Designer’s Note:</b> <i>These heroic traits are given to the targets during <a href="/aos4/the-rules/the-core-rules/#The-Deployment-Phase">the deployment phase</a>, not during <a href="/aos4/the-rules/the-core-rules/#Army-Composition-2025-26">army composition</a>.</i>|It takes orruks of propa might and kunnin’ to keep a Big Waaagh! in line.|Special|false|Once Per Battle, Deployment Phase||Start of Turn|||
KB|000000789|Big Waaagh!|000002528|Spell Lore|2|TWO HEADZ AS ONE|<b>Declare:</b> Pick a friendly <span class="tooltip00482" data-tooltip-content="#tooltip_content00482" data-tooltip-anchor="#tooltip_content00482"><span class="kwb">BIG</span> <span class="kwb">WAAAGH!</span> <span class="kwb">WIZARD</span></span> to cast this spell, pick a <a href="/aos4/the-rules/the-core-rules/#Visibility">visible</a> friendly <span class="kwb">BIG</span> <span class="kwb">WAAAGH!</span> <span class="kwb">INFANTRY</span> unit wholly within 12" of them to be the target, then make a <a href="/aos4/the-rules/the-core-rules/#Spells">casting roll</a> of 2D6.<br><br><b>Effect:</b> If the target is an <span class="kwb">IRONJAWZ</span> unit, until the start of your next turn, add 3 to the target’s control score while it is wholly within 12" of any friendly <span class="kwb">KRULEBOYZ</span> units.<br><br>If the target is a <span class="kwb">KRULEBOYZ</span> unit, until the start of your next turn, add 2" to the target’s Move characteristic while it is wholly within 12" of any friendly <span class|Shamans conveying the Twin-Headed God’s will spur the ladz to commit acts of kunnin’ brutality – or brutal kunnin’ – as necessary.|Special|false|Your Hero Quest|Spell, Unlimited|Hero Phase|Spell|7|
KB|000000789|Big Waaagh!|000002523|Heroic Traits|3|A PROPER SNEAK|<b>Declare:</b> You can use this ability if this unit has the <span class="kwb">POWER</span> <span class="kwb2">OF</span> <span class="kwb2">THE</span> <span class="kwb">WAAAGH!</span> keyword and a friendly unit has not used a <span class="kwb">BRUTAL</span> <span class="kwb">KUNNIN’</span> ability this turn.<br><br><b>Effect:</b> For the rest of the battle round, friendly <span class="kwb">BIG</span> <span class="kwb">WAAAGH!</span> units have <a href="/aos4/the-rules/the-core-rules/#Ward-Saves">WARD (5+)</a> while they are wholly within 12" of this unit.|When they get their Mork muscles flexin’, this boss can even get the Ironjawz moving with a semblance of stealth.|Defensive|false|Once Per Battle, Your Hero Phase|Brutal Kunnin’|Hero Phase|||
KB|000000789|Big Waaagh!|000002524|Battle Traits|3|THE POWER OF THE WAAAGH!|<b>Declare:</b> Pick up to 1 friendly <span class="kwb">BIG</span> <span class="kwb">WAAAGH!</span> <span class="kwb">IRONJAWZ</span> unit and up to 1 friendly <span class="kwb">BIG</span> <span class="kwb">WAAAGH!</span> <span class="kwb">KRULEBOYZ</span> unit to be the targets.<br><br><b>Effect:</b> The targets have the <span class="kwb">POWER</span> <span class="kwb2">OF</span> <span class="kwb2">THE</span> <span class="kwb">WAAAGH!</span> keyword for the rest of the battle round.|The power of Gorkamorka reaches a climax of violent energy when orruks gather as a Big Waaagh!.|Special|false|Once Per Turn, Your Hero Phase||Hero Phase|||
KB|000000789|Big Waaagh!|000002523|Heroic Traits|4|DA OLD ONE-TWO|<b>Declare:</b> You can use this ability if this unit has the <span class="kwb">POWER</span> <span class="kwb2">OF</span> <span class="kwb2">THE</span> <span class="kwb">WAAAGH!</span> keyword and a friendly unit has not used a <span class="kwb">BRUTAL</span> <span class="kwb">KUNNIN’</span> ability this turn.<br><br><b>Effect:</b> For the rest of the battle round, friendly <span class="kwb">BIG</span> <span class="kwb">WAAAGH!</span> units’ melee weapons have <a href=""><span class="kwb">CRIT</span> <span class="kwb4">(</span><span class="kwb2_"></span><span class="kwb4">2</span> <span class="kwb">HITS)</span></a> while they are wholly within 12" of this unit.|This boss and their boyz are the masters at piling on the pain.|Offensive|false|Once Per Battle, Your Hero Phase|Brutal Kunnin’|Hero Phase|||
KB|000000789|Big Waaagh!|000002524|Battle Traits|4|POSSESSED BY THE POWER OF THE WAAAGH!|<b>Effect:</b> While a friendly unit has the <span class="kwb">POWER</span> <span class="kwb2">OF</span> <span class="kwb2">THE</span> <span class="kwb">WAAAGH!</span> keyword:<br><ul><li>If that unit has the <span class="tooltip00474" data-tooltip-content="#tooltip_content00474" data-tooltip-anchor="#tooltip_content00474"><span class="kwb">IRONJAWZ</span></span> keyword, add 1 to <a href="">run rolls</a> and <a href="/aos4/the-rules/the-core-rules/#Charge-Phase">charge rolls</a> for that unit.</li><li>If that unit has the <span class="tooltip00475" data-tooltip-content="#tooltip_content00475" data-tooltip-anchor="#tooltip_content00475"><span class="kwb">KRULEBOYZ</span></span> keyword, that unit’s attacks score <a href="">critical hits</a> on unmodified <a href="">hit rolls</a> of 5+.</li></ul>|When a Waaagh! really gets going, the orruks become a terrifying force to be reckoned with.|Special|false|Passive||Start of Turn|||
KB|000000789|Big Waaagh!|000002524|Battle Traits|5|RALLY THE WARCLANS|<b>Declare:</b> If your <a href="/aos4/the-rules/the-core-rules/#The-General">general</a> is on the battlefield, pick a friendly <span class="kwb">BIG</span> <span class="kwb">WAAAGH!</span> unit that started the battle with 3 or more models and that has been destroyed to be the target.<br><br><b>Effect:</b> Set up a <a href="/aos4/the-rules/the-core-rules/#Replacement-Units">replacement unit</a> with half the number of models from the target unit (rounding up) wholly within 12" of your general and more than 9" from all enemy units.|With a great bellow, the boss encourages a mob from the seemingly endless hordes to get stuck in.|Rallying|false|Once Per Turn, Your Movement Phase||Movement Phase|||
KB|000000789|Big Waaagh!|000002523|Heroic Traits|5|GET KRUMPIN’!|<b>Declare:</b> You can use this ability if this unit has the <span class="kwb">POWER</span> <span class="kwb2">OF</span> <span class="kwb2">THE</span> <span class="kwb">WAAAGH!</span> keyword and a friendly unit has not used a <span class="kwb">BRUTAL</span> <span class="kwb">KUNNIN’</span> ability this turn.<br><br><b>Effect:</b> For the rest of the battle round, add 1 to <a href="">wound rolls</a> for <a href="">combat attacks</a> made by friendly <span class="kwb">BIG</span> <span class="kwb">WAAAGH!</span> units while they are wholly within 12" of this unit.|Watching this boss go to town on an unfortunate target gets the mobs under their command well up for a brawl.|Offensive|false|Once Per Battle, Your Hero Phase|Brutal Kunnin’|Hero Phase|||
KB|000000783|Heroic Traits|000002508|Kunnin’ Warlords|2|BACKSTABBA|<b>Declare:</b> Pick an enemy <span class="kwb">HERO</span> in combat with both this unit and another friendly <span class="kwb">KRULEBOYZ</span> unit to be the target.<br><br><b>Effect:</b> Inflict D3 <a href="/aos4/the-rules/the-core-rules/#Mortal-Damage">mortal damage</a> on the target. Add 1 to the mortal damage inflicted for each friendly <span class="kwb">KRULEBOYZ</span> unit in combat with the target in addition to the first two <span class="kwb">KRULEBOYZ</span> units.|When their enemy’s back is turned, this boss has no qualms about sticking a dagger in it.|Offensive|false|End of Any Turn||End of Turn|||
KB|000000783|Heroic Traits|000002508|Kunnin’ Warlords|3|SLIPPERY SKUMBAG|<b>Effect:</b> If this unit is in combat, roll a dice. On a 3+, it can immediately use the ‘<a href="">Retreat</a>’ ability as if it were your movement phase without any <a href="/aos4/the-rules/the-core-rules/#Mortal-Damage">mortal damage</a> being inflicted on it.|This wily boss has mastered the art of the feint, breaking away from fights that aren’t going his way and then coming back for another go when the odds are in his favour.|Movement|false|Any Combat Phase||Combat Phase|||
KB|000000783|Heroic Traits|000002508|Kunnin’ Warlords|4|EGOMANIAK|<b>Effect:</b> While this unit is within the <a href="/aos4/the-rules/the-core-rules/#Combat-Range">combat range</a> of a friendly <span class="tooltip00483" data-tooltip-content="#tooltip_content00483" data-tooltip-anchor="#tooltip_content00483"><span class="kwnon">non-</span><span class="kwb">HERO</span> <span class="kwb">KRULEBOYZ</span> <span class="kwb">INFANTRY</span></span> unit:<br><ul><li>This unit has <a href="/aos4/the-rules/the-core-rules/#Ward-Saves">WARD (4+)</a>.</li><li>Each time you make a successful ward roll for this unit, allocate 1 damage point to a friendly non-<span class="kwb">HERO</span> <span class="kwb">KRULEBOYZ</span> <span class="kwb">INFANTRY</span> unit within this unit’s combat range after the damage sequence for this unit has been resolved (ward rolls cannot be made for those damage points).</li></ul>|This self-important boss is willing to use anyone to protect their own hide.|Defensive|false|Passive||Defensive reaction|||
KB|000000787|Manifestation Lore|000002511|Manifestations of Gorkamorka|2|SUMMON FOOT OF GORK|<b>Declare:</b> If there is not a friendly <a href="/aos4/factions/kruleboyz/Foot-of-Gork"><b>Foot of Gork</b></a> on the battlefield, pick a friendly <span class="tooltip00253" data-tooltip-content="#tooltip_content00253" data-tooltip-anchor="#tooltip_content00253"><span class="kwb">KRULEBOYZ</span> <span class="kwb">WIZARD</span></span> to cast this spell, then make a <a href="/aos4/the-rules/the-core-rules/#Spells">casting roll</a> of 2D6.<br><br><b>Effect:</b> Set up a <b>Foot of Gork</b> wholly within 12" of the caster, <a href="/aos4/the-rules/the-core-rules/#Visibility">visible</a> to them and more than 9" from all enemy units. A Foot of Gork has 2 parts that must be set up within 9" of each other.|Stamping a furiously belligerent beat, the shaman dares Gork himself to stomp the battlefield flat.|Special|false|Your Hero Phase|Spell, Summon|Hero Phase|Spell|7|
KB|000000787|Manifestation Lore|000002511|Manifestations of Gorkamorka|3|SUMMON GORK-ROARA|<b>Declare:</b> If there is not a friendly <a href="/aos4/factions/kruleboyz/Gork-Roara"><b>Gork-Roara</b></a> on the battlefield, pick a friendly <span class="tooltip00253" data-tooltip-content="#tooltip_content00253" data-tooltip-anchor="#tooltip_content00253"><span class="kwb">KRULEBOYZ</span> <span class="kwb">WIZARD</span></span> to cast this spell, then make a <a href="/aos4/the-rules/the-core-rules/#Spells">casting roll</a> of 2D6.<br><br><b>Effect:</b> Set up a <b>Gork-Roara</b> wholly within 12" of the caster, <a href="/aos4/the-rules/the-core-rules/#Visibility">visible</a> to them and more than 9" from all enemy units.|The shaman summons a leering visage of Gorkamorka that spills forth Waaagh! power.|Special|false|Your Hero Phase|Spell, Summon|Hero Phase|Spell|5|
KB|000000787|Manifestation Lore|000002511|Manifestations of Gorkamorka|4|SUMMON MORKSPIT MARSH|<b>Declare:</b> If there is not a friendly <a href="/aos4/factions/kruleboyz/Morkspit-Marsh"><b>Morkspit Marsh</b></a> on the battlefield, pick a friendly <span class="tooltip00253" data-tooltip-content="#tooltip_content00253" data-tooltip-anchor="#tooltip_content00253"><span class="kwb">KRULEBOYZ</span> <span class="kwb">WIZARD</span></span> to cast this spell, then make a <a href="/aos4/the-rules/the-core-rules/#Spells">casting roll</a> of 2D6.<br><br><b>Effect:</b> Set up a <b>Morkspit Marsh</b> wholly within 18" of the caster and <a href="/aos4/the-rules/the-core-rules/#Visibility">visible</a> to them.|The shaman summons a cruel, glowing swamp that channels memories of Gorkamorka’s past brawls.|Special|false|Your Hero Phase|Spell, Summon|Hero Phase|Spell|5|
KB|000000821|Monstrous Traits|000002686|Monstrous Traits|2|MEAN ’UN|<b>Effect:</b> Add 1 to <a href="">hit rolls</a> for attacks made with this unit’s <a href="">Companion</a> weapons.|This beast is a kunnin’ and ruthless predator, targeting vulnerable areas and vital spots with a hunter’s eye.|Offensive|false|Passive||Combat Phase|||
KB|000000821|Monstrous Traits|000002686|Monstrous Traits|3|SNEAKY ’UN|<b>Effect:</b> This unit can use the ‘<a href="">Normal Move</a>’ or ‘<a href="">Retreat</a>’ ability as if it were your movement phase. In addition, no <a href="/aos4/the-rules/the-core-rules/#Mortal-Damage">mortal damage</a> is inflicted on this unit by <span class="kwb">RETREAT</span> abilities this phase.|This beast prefers to sneak up on its prey and skulk off when the going gets tough, traits its Kruleboyz masters darkly approve of.|Movement|false|Once Per Battle, Enemy Hero Phase||Hero Phase|||
KB|000000821|Monstrous Traits|000002686|Monstrous Traits|4|TOUGH ’UN|<b>Effect:</b> Subtract 1 from the Rend characteristic of weapons used for attacks that target this unit.|This beast has endured the lash of its cruel masters for many a season, which has inured it to pain.|Defensive|false|Passive||Defensive reaction|||
KB|000000791|Murkvast Menagerie|000002543|Manifestation Lore|2|SUMMON FOOT OF GORK|<b>Declare:</b> If there is not a friendly <a href="/aos4/factions/kruleboyz/Foot-of-Gork"><b>Foot of Gork</b></a> on the battlefield, pick a friendly <span class="tooltip00484" data-tooltip-content="#tooltip_content00484" data-tooltip-anchor="#tooltip_content00484"><span class="kwb">MURKVAST</span> <span class="kwb">MENAGERIE</span> <span class="kwb">WIZARD</span></span> to cast this spell, then make a <a href="/aos4/the-rules/the-core-rules/#Spells">casting roll</a> of 2D6.<br><br><b>Effect:</b> Set up a <b>Foot of Gork</b> wholly within 12" of the caster, <a href="/aos4/the-rules/the-core-rules/#Visibility">visible</a> to them and more than 9" from all enemy units. A <b>Foot of Gork</b> has 2 parts that must be set up within 9" of each other.|Stamping a furiously belligerent beat, the shaman dares Gork himself to stomp the battlefield flat.|Special|false|Your Hero Phase|Spell, Summon|Hero Phase|Spell|7|
