warscroll_id|line|name|Rng|Atk|Hit|Wnd|Rnd|Dmg|type|abilities|has_battle_damage|
000002693|1|Spear of the Khul||6|4+|3+|1|2|MELEE|Crit (Mortal)|false|
000002694|1|Axe of Khorne||6|3+|3+|2|2|MELEE|Crit (Mortal), Blood-hungry|false|
000002694|2|Grizzlemaw's Blood-dark Claws||4|4+|3+|-|1|MELEE|Anti-<span class="kwb">WIZARD</span> (+1 Rend), Companion|false|
000002695|1|Axe of Khorne||6|3+|3+|2|3|MELEE|Crit (Mortal), Blood-hungry|false|
000002723|1|Ruined Master-crafted Weapons||2|3+|3+|1|1|MELEE|Crit (2 Hits)|false|
000002724|1|Thrice-tainted Staff||3|4+|4+|1|D3|MELEE||false|
000002725|1|Corroded Weapons||2|4+|3+|-|1|MELEE||false|
000002726|1|Rotstave||3|4+|3+|1|D3|MELEE||false|
000002727|1|Entropic Bludgeons||2|4+|3+|2|2|MELEE|Charge (+1 Damage)|false|
000002727|2|Foetid Nag’s Hooves||2|5+|3+|-|1|MELEE|Companion|false|
000002728|1|Decaying Weapons||2|4+|4+|-|1|MELEE|Crit (Auto-wound)|false|
000002729|1|Filthy Claws and Slobbering Maw||5|4+|3+|1|D3|MELEE|Companion|false|
000002730|1|Blightblades||4|3+|3+|1|3|MELEE|Crit (Mortal)|false|
000002731|1|Malady and Contagion||7|3+|3+|1|3|MELEE|Crit (Auto-wound)|false|
000002966|1|Septic Weapon||3|3+|4+|1|D3|MELEE||false|
000002967|1|Realmstone-enhanced Arsenal||3|3+|3+|1|D3|MELEE|Crit (Mortal)|false|
000002968|1|Implements of Sabotage||3|3+|3+|1|D3|MELEE||false|
000002970|1|Weird-wrangling Basha||3|3+|3+|1|D3|MELEE||false|
000002978|1|Fireglaive of Tzeentch||3|3+|3+|1|D3|MELEE||false|
000002978|2|Disc’s Teeth and Horns||2|4+|3+|1|D3|MELEE|Companion|false|
000003010|1|Tzeentchian Spear and Vicious Beak||2|4+|3+|1|2|MELEE||false|
000003011|1|The Trickster’s Staff||3|3+|3+|1|D3|MELEE||false|
000003029|1|Regent’s Sword||5|3+|4+|1|2|MELEE|Crit (Mortal)|false|
000003029|2|Lightcourser’s Horns and Claws||3|4+|3+|1|1|MELEE|Companion|false|
000003084|1|Charioteers’ Weapons||4|3+|4+|1|1|MELEE||false|
000003084|2|Chariot Steeds’ Fangs and Claws||6|5+|3+|-|1|MELEE|Companion|false|
000003085|1|Osseous Bow|18"|2|3+|4+|1|1|RANGED||false|
000003085|2|Nadirite Dagger||1|3+|4+|-|1|MELEE||false|
000003086|1|Reaper’s Blades||3|3+|4+|1|1|MELEE|Anti-<span class="kwb">HERO</span> (+1 Rend)|false|
000003087|1|Commander’s Weapon||5|3+|4+|1|2|MELEE||false|
000003088|1|Commander’s Blade||5|3+|4+|1|2|MELEE|Charge (+1 Damage)|false|
000003088|2|Chariot Steeds’ Fangs and Claws||6|5+|3+|-|1|MELEE|Companion|false|
000003089|1|Weapons of the Tithe-reapers||2|3+|4+|1|1|MELEE||false|
000003117|1|Nadirite Blade||5|3+|4+|1|2|MELEE||false|
000003118|1|Bladed Staff||3|3+|4+|1|D3|MELEE||false|
000003119|1|Hyshian Blade||3|3+|4+|1|2|MELEE||false|
000003120|1|Plague Staf||3|4+|3+|-|D3|MELEE||false|
000003134|1|Kurnoth Greatbow|18"|2|3+|3+|1|2|RANGED|Anti-<span class="kwb">CAVALRY</span> (+1 Rend)|false|
000003134|2|Vicious Claws||3|3+|3+|-|1|MELEE||false|
000003135|1|Kurnoth Greatscythe||3|3+|3+|1|3|MELEE|Anti-charge (+1 Rend)|false|
000003136|1|Grove Sickle or Shears||3|3+|4+|1|D3|MELEE||false|
000003136|2|Guardian Spites||6|4+|4+|1|D3|MELEE|Crit (Mortal), Companion|false|
000003137|1|Kurnoth Greatsword||4|3+|3+|1|2|MELEE|Crit (Mortal)|false|
000003138|1|Kurnothi Princeling’s Bow|18"|3|3+|3+|2|2|RANGED|Crit (Auto-wound)|false|
000003138|2|Hooves and Knuckles||4|3+|3+|1|1|MELEE|Charge (+1 Damage)|false|
000003153|1|Aelven Crossbow|10"|3|3+|4+|-|1|RANGED|Crit (Auto-wound)|false|
000003153|2|Haruspicy Blades||3|3+|4+|1|D3|MELEE||false|
000003154|1|Ki’raich|10"|1|3+|4+|1|1|RANGED||false|
000003154|2|Valthrai||3|3+|4+|1|1|MELEE||false|
000003174|1|Cult Blade||5|3+|4+|1|2|MELEE||false|
000003175|1|Greenwood Blade||4|3+|4+|1|2|MELEE||false|
000003176|1|Sweeping Branches||5|4+|2+|1|2|MELEE|Anti-charge (+1 Rend)|true|
000003176|2|Huge Impaling Talons||2|4+|2+|2|3|MELEE|Crit (Mortal)|false|
000003177|1|The Blades of Thirteen Cuts||13|2+|4+|1|1|MELEE|Anti-<span class="kwb">HERO</span> (+1 Rend), Crit (Mortal)|false|
000003178|1|Saboteur Bombs|10"|2|4+|2+|-|D3|RANGED|Anti-<span class="kwb">INFANTRY</span> (+1 Rend), Shoot in Combat|false|
000003178|2|Punch Dagger and Blade||3|3+|4+|1|1|MELEE|Crit (Mortal)|false|
000003223|1|Gossamid Bow|12"|2|3+|4+|1|1|RANGED|Shoot in Combat|false|
000003223|2|Cruel Talons||1|3+|4+|-|1|MELEE||false|
000003224|1|Spiterider Lance||3|3+|4+|1|1|MELEE|Charge (+1 Damage)|false|
000003224|2|Dragonspite's Mandibles||3|4+|3+|1|2|MELEE|Companion|false|
000003225|1|Arch-Revenant’s Glaive||5|3+|4+|1|2|MELEE||false|
000003226|1|Seeker’s Sickle||3|3+|4+|1|1|MELEE|Crit (Mortal)|false|
000003226|2|Dragonspite's Mandibles||3|4+|3+|1|2|MELEE|Companion|false|
000003227|1|Nadirite Spear||3|3+|4+|1|1|MELEE|Charge (+1 Damage)|false|
000003227|2|Kavalos Steed’s Hooves and Teeth||2|5+|3+|-|1|MELEE|Companion|false|
000003228|1|Commander’s Blade||5|3+|4+|1|2|MELEE|Charge (+1 Damage)|false|
000003228|2|Kavalos Steed’s Hooves, Teeth and Barbed Tails||4|5+|3+|-|1|MELEE|Companion|false|
000003229|1|Cohort Weapons||2|3+|4+|1|1|MELEE||false|
000003230|1|Sky Ordnance|15"|3|4+|3+|2|3|RANGED||false|
000003230|2|Boarding Weapons||4|4+|4+|-|1|MELEE||false|
000003231|1|Aethershot Rifle|18"|2|3+|4+|1|1|RANGED||false|
000003231|2|Aetheric Fumigator or Decksweeper|10"|5|3+|4+|-|1|RANGED|Shoot in Combat|false|
000003231|3|Grundstok Mortar or Aethercannon|18"|2|4+|3+|1|2|RANGED||false|
000003231|4|Gun Butt||1|4+|5+|-|1|MELEE||false|
000003232|1|Rapid-fire Rivet Gun|10"|3|3+|4+|1|1|RANGED|Shoot in Combat|false|
000003232|2|Aethermatic Volley Gun|15"|2D6|4+|4+|-|1|RANGED|Crit (2 Hits)|false|
000003232|3|Skyrigger Heavy Weapon|15"|1|4+|3+|1|D3|RANGED|Anti-<span class="kwb">MONSTER</span> (+1 Rend)|false|
000003232|4|Aethermatic Saw||3|4+|3+|1|2|MELEE|Anti-charge (+1 Rend)|false|
000003232|5|Gun Butt||1|4+|5+|-|1|MELEE||false|
000003233|1|Aethercannon|18"|1|3+|3+|2|3|RANGED||false|
000003233|2|Dirigible Suit Weapon Battery|12"|6|3+|3+|1|1|RANGED||false|
000003233|3|Upgraded Aethermatic Saw||4|3+|3+|2|2|MELEE||false|
000003234|1|Throwin’ Rocks|12"|1|5+|2+|2|D3|RANGED||false|
000003234|2|Massive Club||4|4+|2+|1|2|MELEE||false|
000003234|3|'Eadbutt||1|4+|2+|2|4|MELEE||false|
000003234|4|Mighty Kick||1|4+|2+|2|D3|MELEE||false|
000003235|1|Slickblade Glaive||3|3+|4+|1|1|MELEE|Charge (+1 Damage)|false|
000003235|2|Exalted Steed’s Poisoned Tongue||3|3+|4+|-|1|MELEE|Companion|false|
000003236|1|Razor-sharp Claw and Gilded Weapon||5|4+|3+|1|2|MELEE||false|
000003236|2|Razor-sharp Claws||4|4+|3+|1|2|MELEE||false|
000003237|1|Blissbarb Bow|18"|2|3+|4+|1|1|RANGED||false|
000003237|2|Sybarite Blade||1|3+|4+|-|1|MELEE||false|
000003238|1|Haze Staff||3|3+|4+|1|D3|MELEE||false|
000003239|1|Hunting Crossbow|15"|2|4+|4+|1|1|RANGED||false|
000003239|2|Hunting Weapons||2|4+|4+|-|1|MELEE||false|
000003239|3|Trailhound’s Ferocious Bite||2|4+|3+|-|1|MELEE||false|
000003240|1|Tongstaff||3|4+|4+|1|D3|MELEE||false|
000003241|1|Fusil-cannon|18"|2|4+|4+|1|1|RANGED||false|
000003241|2|Bayonet||1|4+|4+|-|1|MELEE||false|
000003242|1|Long Fusil|24"|3|3+|3+|1|2|RANGED||false|
000003242|2|Warhulk's Mace||4|4+|2+|2|2|MELEE||false|
000003243|1|Celestite Weapons||3|3+|3+|1|2|MELEE||false|
000003244|1|Glob of Flame Acid|16"|1|4+|2+|2|D3+3|RANGED|Companion|false|
000003244|2|Fiery Maw||3|3+|3+|2|3|MELEE|Companion|false|
000003245|1|Celestite Club||2|3+|3+|1|1|MELEE||false|
000003246|1|Snapping Beaks||3|4+|4+|-|1|MELEE|Companion|false|
000003247|1|Dartpipe|10"|2|3+|3+|-|1|RANGED||false|
000003247|2|Feeble Claws||1|4+|5+|-|1|MELEE||false|
000003248|1|Rusty Blade||2|4+|5+|-|1|MELEE||false|
000003249|1|Warpfire Gun|10"|2D6|2+|4+|2|1|RANGED|Shoot in Combat|false|
000003249|2|Claws, Blades and Fangs||5|4+|3+|1|2|MELEE||false|
000003250|1|Warpstone Staff||3|4+|4+|1|D3|MELEE||false|
000003251|1|Warplock Musket|24"|2|3+|3+|2|D3|RANGED|Crit (Auto-wound)|false|
000003251|2|Warpforged Dagger||3|4+|4+|-|2|MELEE||false|
000003252|1|Ratling Pistol|10"|D6|3+|3+|1|1|RANGED|Shoot in Combat, Crit (Auto-wound)|false|
000003252|2|Warpforged Halberd||5|3+|4+|1|2|MELEE||false|
000003252|3|Gnaw-beast's Chisel Fangs||4|4+|3+|1|D3|MELEE|Companion|false|
000003253|1|Blood-dark Claws||4|4+|3+|-|1|MELEE||false|
000003254|1|Savage Maws and Goreslick Claws||6|4+|3+|1|2|MELEE|Anti-<span class="kwb">HERO</span> (+1 Rend)|false|
000003255|1|Weapons of the Hunt||3|4+|3+|-|1|MELEE|Crit (2 Hits)|false|
000003256|1|Goreaxe and Gorefist||3|4+|3+|1|1|MELEE||false|
000003257|1|Hackblade and Wrath-hammer||4|3+|3+|1|2|MELEE||false|
000003258|1|Reaver Blades||2|4+|3+|-|1|MELEE||false|
000003259|1|Bloodglaive||3|3+|3+|1|1|MELEE|Charge (+1 Damage)|false|
000003259|2|Juggernaut’s Brazen Hooves||2|4+|3+|1|D3|MELEE|Companion|false|
000003260|1|Hallowed Greataxe||5|3+|3+|2|2|MELEE||false|
000003260|2|Gryph-stalker’s Beak and Talons||3|4+|3+|1|2|MELEE|Companion|false|
000003261|1|Warhammer||2|3+|3+|1|1|MELEE|Crit (Mortal)|false|
000003261|2|Grandhammer||2|3+|3+|1|2|MELEE|Crit (Mortal)|false|
000003262|1|Staff of Abjuration||1|3+|3+|1|3|MELEE||false|
000003262|2|Judgement Blade||3|3+|3+|1|D3|MELEE|Anti-<span class="kwb">WIZARD</span> (+1 Rend), Anti-<span class="kwb">PRIEST</span> (+1 Rend)|false|
000003263|1|Stormcall Javelin|10"|1|3+|3+|1|D3|RANGED||false|
000003263|2|Stormcall Javelin||3|3+|3+|1|1|MELEE||false|
000003264|1|Boss Loppa||5|4+|4+|1|2|MELEE||false|
000003264|2|Snarlfang’s Slavering Jaws||2|4+|3+|-|2|MELEE|Companion|false|
000003265|1|Grot Bow|15"|2|4+|5+|-|1|RANGED||false|
000003265|2|Wheela Slicers and Stabbin’ Stikka||4|4+|4+|-|1|MELEE||false|
000003265|3|Snarlfangs’ Slavering Jaws||4|4+|3+|-|2|MELEE|Companion|false|
000003266|1|Pointy Skewas||4|4+|5+|-|1|MELEE|Charge (+1 Damage)|false|
000003266|2|Giant Snarlfang’s Jaws||3|4+|3+|-|2|MELEE|Companion|false|
000003267|1|Grot Bow|15"|2|4+|5+|-|1|RANGED||false|
000003267|2|Stabbin’ Stikka||2|4+|5+|-|1|MELEE||false|
000003267|3|Snarlfang’s Slavering Jaws||2|4+|3+|-|2|MELEE|Companion|false|
000003268|1|Dragoon Pistol|10"|2|3+|4+|1|1|RANGED|Shoot in Combat|false|
000003268|2|Master-forged Longsword||5|3+|4+|1|2|MELEE||false|
000003268|3|Warhorse’s Steel-shod Hooves||2|5+|3+|-|1|MELEE|Companion|false|
000003269|1|Great Cannon: Cannonball|24"|2|4+|2+|2|D3+2|RANGED||false|
000003269|2|Great Cannon: Grapeshot|12"|5|3+|3+|1|2|RANGED||false|
000003269|3|Crew’s Tools and Sidearms||2|4+|4+|-|1|MELEE||false|
000003270|1|Cavalier Weapon||3|4+|4+|1|1|MELEE|Charge (+1 Damage)|false|
000003270|2|Warhorse’s Steel-shod Hooves||2|5+|3+|-|1|MELEE|Companion|false|
000003271|1|Freeguild Weapon||2|4+|4+|-|1|MELEE||false|
000003272|1|Warden’s Pike||2|3+|4+|-|1|MELEE|Crit (Mortal), Anti-charge (+1 Rend)|false|
000003273|1|Windcharger Bow|12"|3|3+|4+|1|1|RANGED||false|
000003273|2|Windcharger Blade||1|4+|4+|-|1|MELEE||false|
000003273|3|Treerunner’s Claws||2|5+|3+|-|1|MELEE|Companion|false|
000003274|1|Bow of the Wind’s Vengeance|15"|4|2+|3+|2|2|RANGED||false|
000003274|2|Swirling Shards||6|2+|4+|-|1|MELEE||false|
000003275|1|Windblast Vortex|12"|1|2+|3+|2|D3|RANGED||false|
000003275|2|Aspiragillum||3|3+|4+|1|D3|MELEE||false|
000003276|1|Cursed Weapon||3|4+|4+|1|1|MELEE||false|
000003277|1|Grisly Lance||2|3+|4+|1|1|MELEE|Charge (+1 Damage)|false|
000003277|2|Nightshrieker’s Claws and Teeth||3|4+|3+|1|2|MELEE|Companion|false|
000003278|1|Gory Talons and Fangs||5|3+|3+|1|2|MELEE||false|
000003279|1|Immense Claws||7|4+|3+|1|2|MELEE||false|
000003279|2|Dagger-like Fangs||1|3+|2+|2|3|MELEE||false|
000003280|1|Death’s Head Maw|12"|4|4+|4+|1|1|RANGED||false|
000003280|2|Soulcrusher Bludgeons||6|4+|2+|2|2|MELEE||false|
000003280|3|Ossified Hooves and Tail||4|4+|3+|1|2|MELEE||false|
000003281|1|Nadirite Spear||2|3+|4+|-|1|MELEE|Anti-charge (+1 Rend)|false|
000003282|1|Soulreaper Scythe||3|4+|3+|2|2|MELEE||false|
000003283|1|Slitta||2|4+|5+|-|1|MELEE||false|
000003283|2|Squig’s Fang-filled Gob||3|4+|3+|1|1|MELEE|Companion|false|
000003284|1|Stabba||2|4+|5+|-|1|MELEE||false|
000003285|1|Moon-slicer||5|4+|4+|1|D3|MELEE||false|
000003286|1|Throwin’ Boulders|10"|1|5+|2+|2|D3|RANGED||false|
000003286|2|Massive Stone Maul||2|4+|2+|2|3|MELEE||false|
000003287|1|Murderous Fangs and Talons||3|4+|3+|1|2|MELEE|Crit (2 Hits)|false|
000003288|1|Ancient Weapon||2|4+|4+|-|1|MELEE||false|
000003289|1|Dynastic War-relic||5|3+|3+|1|2|MELEE||false|
000003290|1|Templar Lance or Templar Blade||3|3+|3+|1|1|MELEE|Charge (+1 Damage)|false|
000003290|2|Nightmare’s Hooves and Teeth||3|5+|3+|-|1|MELEE|Companion|false|
000003291|1|Doomfire Crossbow|10"|2|3+|4+|-|1|RANGED||false|
000003291|2|Cursed Scimitar||2|3+|4+|1|1|MELEE||false|
000003291|3|Dark Steed’s Vicious Bite||2|5+|3+|-|1|MELEE|Companion|false|
000003292|1|Keldrisaíth|12"|2|3+|3+|1|D3|RANGED||false|
000003292|2|Keldrisaíth||6|3+|4+|1|2|MELEE||false|
000003293|1|Heartseeker Bow|18"|3|3+|4+|1|1|RANGED|Crit (Auto-wound)|false|
000003293|2|Scianlar||2|3+|4+|-|1|MELEE||false|
000003294|1|Paired Sciansá||3|3+|4+|-|1|MELEE|Crit (Auto-wound)|false|
000003295|1|Murknob Cleaver||4|4+|3+|1|2|MELEE|Crit (Mortal)|false|
000003296|1|Man-skewer Crossbow|18"|2|4+|3+|1|2|RANGED|Crit (Auto-wound)|false|
000003296|2|Jaggedy Blade||1|4+|3+|-|1|MELEE|Crit (Mortal)|false|
000003297|1|Wicked Hacka||2|4+|3+|-|1|MELEE|Crit (Mortal)|false|
000003298|1|Beast-skewer Bolts|24"|2|4+|2+|2|D6|RANGED|Crit (Auto-wound)|false|
000003298|2|Jaggedy Blades||2|4+|3+|-|1|MELEE|Crit (Mortal)|false|
000003299|1|Jagged Boss-stikka||4|3+|3+|1|2|MELEE|Crit (Mortal)|false|
000003299|2|Gnashtoof’s Bone-crushing Fangs||5|4+|3+|1|2|MELEE|Companion|false|
000003300|1|Kurnoth Greatbow|18"|2|3+|3+|1|2|RANGED||false|
000003300|2|Vicious Claws||3|3+|3+|-|1|MELEE||false|
000003301|1|Greenwood Scythe and Bittergrub||3|3+|4+|1|D3|MELEE||false|
000003302|1|Enchanted Blade||2|3+|4+|1|1|MELEE||false|
000003303|1|Strangleroots|10"|3|3+|2+|1|2|RANGED|Shoot in Combat|false|
000003303|2|Sweeping Blows||5|4+|2+|1|2|MELEE||false|
000003303|3|Massive Impaling Talons||2|4+|2+|2|3|MELEE||true|
000003304|1|Tzeentchian Spear and Vicious Beak||3|4+|3+|1|2|MELEE||false|
000003304|2|Disc’s Teeth and Horns||2|4+|3+|1|D3|MELEE|Companion|false|
000003305|1|Staff of Change and Ritual Dagger||3|4+|3+|1|D3|MELEE||false|
000003305|2|Disc’s Teeth and Horns||2|4+|3+|1|D3|MELEE|Companion|false|
000003306|1|Arrow of Fate|18"|2|4+|3+|1|2|RANGED||false|
000003306|2|Bow Stave and Vicious Beak||1|4+|3+|-|1|MELEE||false|
000003306|3|Disc’s Teeth and Horns||2|4+|3+|1|D3|MELEE|Companion|false|
000003307|1|Savage Blade and Vicious Beak||2|4+|3+|-|1|MELEE||false|
000003308|1|Whisperbow|12"|2|3+|4+|1|1|RANGED|Crit (Auto-wound)|false|
000003308|2|Keening Blade||1|3+|4+|-|1|MELEE||false|
000003309|1|Voltspear||2|3+|4+|1|1|MELEE|Charge (+1 Damage)|false|
000003309|2|Fangmora’s Fangs and Lashing Tail||3|4+|3+|1|D3|MELEE|Companion|false|
000003310|1|Helsabre||3|3+|4+|1|1|MELEE||false|
000003310|2|Fangmora’s Fangs and Lashing Tail||3|4+|3+|1|D3|MELEE|Companion|false|
000003311|1|Akhelian Royal Weapons||5|3+|4+|1|2|MELEE||false|
000003311|2|Deepmare’s Fangs, Talons and Lashing Tails||4|4+|3+|1|2|MELEE|Companion|false|
000003312|1|Irongut Weapon||3|4+|2+|2|3|MELEE||false|
000003313|1|Piles of Old Scrap|24"|3D6|4+|4+|-|1|RANGED|Crit (Auto-wound)|false|
000003313|2|Scrappers’ Stabbers||7|5+|5+|-|1|MELEE||false|
000003313|3|Rhinox’s Sharp Horns||2|4+|2+|1|D3|MELEE|Companion|false|
000003314|1|Sharp Stuff|8"|1|4+|5+|-|1|RANGED||false|
000003314|2|Motley Assortment of Weapons||1|5+|5+|-|1|MELEE||false|
000003315|1|Mantrapper Crossbow|12"|2|4+|2+|1|D3|RANGED||false|
000003315|2|Frost Sabre's Fangs||3|4+|3+|1|1|MELEE|Companion|false|
000003315|3|Culling Knife||4|4+|2+|1|2|MELEE||false|
000003316|1|Ghastflails|12"|2|4+|3+|2|1|RANGED|Crit (Auto-wound)|false|
000003316|2|Ghastflails||2|4+|3+|2|1|MELEE|Crit (Auto-wound)|false|
000003317|1|Scythed Limbs||3|4+|4+|1|1|MELEE|Crit (Auto-wound)|false|
000003318|1|Dreadblade||4|4+|3+|1|2|MELEE|Crit (Auto-wound)|false|
000003318|2|Ethereal Steed’s Ghostly Hooves and Teeth||3|5+|3+|-|1|MELEE|Companion, Crit (Auto-wound)|false|
000003319|1|Shacklegheist Chains||5|4+|3+|1|2|MELEE|Crit (Auto-wound)|false|
000003320|1|Tomb Greatblade||2|3+|3+|1|1|MELEE|Crit (Auto-wound)|false|
000003321|1|Baleful Tomb Blade||5|4+|3+|1|2|MELEE|Crit (Mortal)|false|
000003322|1|Barrow Lance||2|4+|3+|1|1|MELEE|Crit (Mortal), Charge (+1 Damage)|false|
000003322|2|Skeletal Steed’s Hooves and Teeth||2|5+|3+|-|1|MELEE|Companion|false|
000003323|1|Wight Blade||2|4+|3+|1|1|MELEE|Crit (Mortal)|false|
000003324|1|Hashutite Spear||2|3+|4+|-|1|MELEE|Anti-charge (+1 Rend)|false|
000003325|1|Daemonflame Glaive||5|3+|3+|1|2|MELEE|Crit (Mortal)|false|
000003326|1|Immolation Cannons|8"|5|2+|4+|1|D3|RANGED|Shoot in Combat|false|
000003326|2|Horns and Pummelling Strikes||3|4+|3+|1|D3|MELEE||false|
000003327|1|Torrent of Ruinous Energy|30"|4|3+|3+|1|D3|RANGED|Anti-<span class="kwb">INFANTRY</span> (+1 Rend), Anti-<span class="kwb">CAVALRY</span> (+1 Rend)|false|
000003327|2|Artillerist Weapons||3|4+|4+|-|1|MELEE||false|
000003328|1|Stalker Blades||4|3+|3+|2|1|MELEE||false|
000003329|1|Ossified Talons||3|4+|4+|-|2|MELEE||false|
000003330|1|Dread Halberd||3|3+|3+|1|2|MELEE||false|
000003331|1|Spirit Weapons||3|3+|2+|2|3|MELEE||false|
000003332|1|Razorshell Harpoon Launcher|18"|2|3+|2+|1|3|RANGED|Anti-<span class="kwb">MONSTER</span> (+1 Rend)|false|
000003332|2|Barbed Hooks and Blades||4|3+|4+|1|1|MELEE||false|
000003332|3|Allopex’s Ferocious Bite||3|4+|2+|2|2|MELEE|Companion|false|
000003333|1|Lanmari||2|3+|4+|1|1|MELEE|Anti-<span class="kwb">INFANTRY</span> (+1 Rend)|false|
000003334|1|Scryfish Shoal|10"|8|5+|5+|-|1|RANGED|Shoot in Combat, Companion|false|
000003334|2|Abyssal Touch||3|3+|4+|-|D3|MELEE||false|
000003335|1|Fellrider Blades||2|4+|3+|-|1|MELEE|Charge (+1 Damage)|false|
000003335|2|Warsteed’s Hooves||2|5+|3+|-|1|MELEE|Companion|false|
000003336|1|Darkoath Weapons||2|4+|3+|-|1|MELEE|Crit (Mortal)|false|
000003337|1|Rune-etched Axe||5|4+|3+|1|2|MELEE|Crit (Mortal)|false|
000003338|1|Raider Weapons||2|4+|3+|-|1|MELEE||false|
000003339|1|Plaguesword||1|4+|3+|-|1|MELEE|Crit (Mortal)|false|
000003340|1|Blighted Weapon||4|3+|3+|1|1|MELEE||false|
000003341|1|Disgusting Sneezes|7"|D6|2+|4+|-|1|RANGED|Shoot in Combat|false|
000003341|2|Distended Maw||3|4+|3+|1|2|MELEE||false|
000003342|1|Blighted Scythe||3|3+|3+|2|1|MELEE||false|
000003342|2|Rot Fly’s Mouthparts and Sting||6|4+|2+|-|1|MELEE|Companion|false|
000003343|1|Ironblaster Cannon|18"|2|4+|2+|2|D3+3|RANGED||false|
000003343|2|Clubber||2|4+|2+|-|2|MELEE||false|
000003343|3|Rhinox's Sharp Horns||2|4+|2+|1|D3|MELEE|Companion|false|
000003344|1|Ogor Weapons||4|4+|2+|1|2|MELEE||false|
000003345|1|Leadbelcher Gun|15"|D3|4+|3+|1|1|RANGED||false|
000003345|2|Bludgeoning Blow||2|4+|2+|-|2|MELEE||false|
000003346|1|Ogor Pistols|10"|2|4+|3+|1|D3|RANGED|Shoot in Combat|false|
000003346|2|Thundermace||3|4+|2+|2|3|MELEE||false|
000003346|3|Beastskewer Glaive||2|4+|2+|1|2|MELEE|Anti-<span class="kwb">MONSTER</span> (+1 Rend)|false|
000003347|1|Culling Clubs and Hackers||3|4+|2+|1|2|MELEE||false|
000003347|2|Mounrfang's Tusks||4|4+|2+|1|2|MELEE|Companion|false|
000003348|1|Sunbolt Gauntlet|12"|D6|3+|3+|1|1|RANGED|Shoot in Combat|false|
000003348|2|Relic Celestite Weapon||5|3+|3+|1|2|MELEE||false|
000003348|3|Carnosaur’s Massive Jaws||3|4+|2+|2|3|MELEE|Companion|true|
000003349|1|Drakebite Maul||4|4+|2+|1|2|MELEE||false|
000003350|1|Gory Talons and Fangs||5|3+|3+|1|2|MELEE||false|
000003351|1|Club and Septic Talons||4|4+|3+|1|2|MELEE||false|
000003352|1|Beastflayer Weapons||3|4+|4+|-|1|MELEE||false|
000003353|1|Death Scream|10"|4|4+|3+|2|1|RANGED|Shoot in Combat|false|
000003353|2|Piercing Talons||4|4+|3+|1|1|MELEE||false|
000003354|1|Blade of Khaine||5|3+|4+|1|2|MELEE||false|
000003355|1|Shrine Guardians’ Blades||9|3+|4+|1|2|MELEE||false|
000003356|1|Cursed Bolts and Missiles|10"|2|3+|4+|1|1|RANGED||false|
000003356|2|Blades of Murder||2|3+|4+|1|1|MELEE||false|
000003357|1|Kruiplash||3|3+|4+|-|1|MELEE||false|
000003358|1|Bloodwrack Spear||5|3+|4+|1|2|MELEE||false|
000003359|1|Ancestral Battle-axe||5|3+|3+|1|2|MELEE||false|
000003360|1|Flamestrike Poleaxe||2|3+|3+|1|2|MELEE|Crit (Mortal)|false|
000003361|1|Fyresteel Handaxes||2|4+|3+|1|1|MELEE|Anti-charge (+1 Rend)|false|
000003362|1|Brute Weapons||3|4+|3+|1|2|MELEE||false|
000003363|1|Boss-choppa||8|4+|2+|1|2|MELEE||false|
000003364|1|Rager Weapons||3|4+|2+|1|2|MELEE||false|
000003365|1|Choppa or Stikka||2|4+|3+|1|1|MELEE|Anti-charge (+1 Rend)|false|
000003366|1|Tzeentchian Runestaff|18"|1|3+|4+|-|D3|RANGED||false|
000003366|2|Warpsteel Sword||3|3+|4+|-|D3|MELEE||false|
000003366|3|Disc’s Teeth and Horns||2|4+|3+|1|D3|MELEE|Companion|false|
000003367|1|Lamprey Bite||3|4+|3+|1|1|MELEE||false|
000003368|1|Wyrdflame|12|3|3+|4+|-|D3|RANGED||false|
000003368|2|Flaming Maws||3|3+|4+|-|1|MELEE||false|
000003369|1|Sorcerous Bolts|18"|1|4+|3+|-|1|RANGED||false|
000003369|2|Cursed Blade||2|4+|4+|-|1|MELEE||false|
000003370|1|Eshin Specialist Blades||3|3+|4+|1|1|MELEE|Crit (Mortal)|false|
000003371|1|The Blades of Thirteen Cuts||13|2+|4+|1|1|MELEE|Crit (Mortal)|false|
000003372|1|Slings and Poisoned Stars|10"|2|4+|4+|-|1|RANGED|Shoot in Combat, Crit (Auto-wound)|false|
000003372|2|Poisoned Blades||2|4+|5+|-|1|MELEE|Crit (Mortal)|false|
000003373|1|Weeping Blade||5|3+|4+|1|D3|MELEE|Anti-<span class="kwb">HERO</span> (+1 Rend), Crit (Mortal)|false|
000003374|1|Thengavar|12"|1|3+|2+|2|4|RANGED|Shoot in Combat|false|
000003374|2|Blade of the High Heavens||5|3+|3+|2|3|MELEE||false|
000003375|1|Great Stormbow|18"|2|3+|3+|1|1|RANGED||false|
000003375|2|Stormstrike Axe||3|3+|3+|1|1|MELEE||false|
000003375|3|Gryph-chargers’ Beaks and Claws||6|4+|3+|1|1|MELEE|Companion|false|
000003376|1|Sigmarite Warblade||4|3+|3+|1|2|MELEE||false|
000003377|1|Celestial Greatsword||2|3+|3+|1|1|MELEE||false|
000003378|1|Meteoric Hammer||3|3+|3+|1|2|MELEE||false|
000003379|1|Ratling Cannons|15"|3D6|4+|3+|1|1|RANGED||false|
